x_value,y_value,z_value 
15532,17011,8985
15533,17009,8984
15534,17006,8986
15535,17009,8990
15536,17009,8988
15537,17004,8991
15538,16998,8997
15539,16993,8993
15540,16998,8988
15541,16997,8994
15542,16995,8990
15543,17000,8989
15544,17008,8986
15545,17002,8989
15546,17000,8994
15547,16996,8989
15548,16990,8991
15549,16994,8986
15550,16989,8982
15551,16990,8987
15552,16998,8984
15553,16992,8986
15554,16990,8991
15555,16986,8990
15556,16980,8990
15557,16984,8989
15558,16990,8986
15559,16991,8989
15560,16999,8985
15561,16993,8984
15562,16998,8984
15563,17003,8982
15564,17009,8978
15565,17015,8974
15566,17009,8969
15567,17009,8969
15568,17013,8975
15569,17015,8981
15570,17013,8985
15571,17011,8982
15572,17018,8986
15573,17026,8990
15574,17023,8990
15575,17030,8993
15576,17032,8996
15577,17028,9000
15578,17026,8999
15579,17027,9004
15580,17026,9003
15581,17032,9001
15582,17026,9004
15583,17020,9003
15584,17019,9006
15585,17017,9004
15586,17015,9003
15587,17019,9008
15588,17026,9008
15589,17029,9003
15590,17028,9007
15591,17033,9009
15592,17032,9004
15593,17037,8999
15594,17036,9004
15595,17044,9006
15596,17046,9008
15597,17046,9012
15598,17040,9010
15599,17044,9015
15600,17044,9021
15601,17046,9021
15602,17042,9017
15603,17048,9014
15604,17046,9019
15605,17047,9025
15606,17043,9027
15607,17041,9033
15608,17041,9038
15609,17039,9034
15610,17038,9029
15611,17046,9025
15612,17051,9026
15613,17058,9027
15614,17057,9023
15615,17057,9019
15616,17065,9016
15617,17071,9022
15618,17073,9021
15619,17069,9025
15620,17067,9028
15621,17063,9031
15622,17069,9033
15623,17074,9035
15624,17080,9040
15625,17074,9039
15626,17079,9034
15627,17079,9035
15628,17081,9035
15629,17080,9033
15630,17081,9036
15631,17088,9042
15632,17086,9042
15633,17087,9048
15634,17084,9049
15635,17090,9048
15636,17088,9053
15637,17093,9050
15638,17101,9049
15639,17098,9054
15640,17104,9051
15641,17100,9051
15642,17096,9051
15643,17093,9055
15644,17100,9052
15645,17107,9054
15646,17106,9053
15647,17107,9051
15648,17102,9056
15649,17104,9057
15650,17109,9061
15651,17116,9056
15652,17112,9055
15653,17110,9060
15654,17106,9058
15655,17110,9053
15656,17118,9049
15657,17120,9050
15658,17123,9046
15659,17129,9046
15660,17127,9051
15661,17125,9049
15662,17120,9044
15663,17116,9045
15664,17115,9042
15665,17123,9048
15666,17119,9053
15667,17113,9048
15668,17115,9047
15669,17114,9042
15670,17115,9038
15671,17120,9037
15672,17125,9038
15673,17125,9044
15674,17131,9050
15675,17128,9054
15676,17129,9055
15677,17132,9061
15678,17127,9056
15679,17135,9054
15680,17138,9049
15681,17144,9049
15682,17143,9054
15683,17146,9049
15684,17151,9054
15685,17145,9051
15686,17141,9056
15687,17140,9053
15688,17146,9059
15689,17151,9055
15690,17157,9059
15691,17159,9065
15692,17154,9067
15693,17153,9064
15694,17149,9070
15695,17146,9067
15696,17147,9067
15697,17143,9069
15698,17145,9069
15699,17151,9070
15700,17154,9066
15701,17156,9072
15702,17153,9068
15703,17153,9063
15704,17150,9058
15705,17151,9058
15706,17145,9056
15707,17147,9059
15708,17151,9055
15709,17147,9050
15710,17152,9052
15711,17155,9056
15712,17161,9051
15713,17156,9055
15714,17156,9051
15715,17150,9055
15716,17155,9054
15717,17153,9053
15718,17154,9052
15719,17154,9047
15720,17150,9046
15721,17155,9048
15722,17163,9046
15723,17166,9050
15724,17172,9046
15725,17179,9046
15726,17175,9041
15727,17170,9047
15728,17168,9051
15729,17170,9053
15730,17173,9058
15731,17167,9058
15732,17169,9055
15733,17175,9052
15734,17172,9056
15735,17171,9052
15736,17169,9048
15737,17168,9044
15738,17165,9044
15739,17167,9042
15740,17162,9044
15741,17164,9046
15742,17160,9051
15743,17161,9057
15744,17164,9056
15745,17172,9052
15746,17180,9055
15747,17182,9061
15748,17183,9065
15749,17182,9063
15750,17189,9064
15751,17183,9066
15752,17186,9071
15753,17188,9067
15754,17194,9066
15755,17188,9064
15756,17195,9063
15757,17202,9067
15758,17209,9066
15759,17211,9070
15760,17209,9076
15761,17205,9074
15762,17202,9078
15763,17201,9075
15764,17208,9077
15765,17211,9078
15766,17211,9083
15767,17211,9082
15768,17215,9085
15769,17213,9084
15770,17209,9079
15771,17209,9081
15772,17203,9083
15773,17201,9086
15774,17201,9081
15775,17209,9085
15776,17212,9088
15777,17218,9092
15778,17222,9097
15779,17226,9095
15780,17227,9096
15781,17224,9093
15782,17225,9097
15783,17221,9093
15784,17229,9088
15785,17235,9094
15786,17233,9096
15787,17229,9099
15788,17223,9101
15789,17227,9103
15790,17221,9098
15791,17221,9102
15792,17228,9098
15793,17233,9099
15794,17234,9105
15795,17242,9100
15796,17245,9097
15797,17245,9097
15798,17245,9094
15799,17242,9097
15800,17236,9103
15801,17240,9107
15802,17236,9111
15803,17239,9109
15804,17239,9112
15805,17239,9112
15806,17244,9110
15807,17239,9111
15808,17244,9106
15809,17252,9106
15810,17248,9104
15811,17251,9104
15812,17245,9100
15813,17253,9096
15814,17261,9101
15815,17255,9102
15816,17253,9099
15817,17250,9105
15818,17245,9107
15819,17245,9105
15820,17245,9110
15821,17245,9116
15822,17241,9122
15823,17249,9118
15824,17244,9123
15825,17238,9122
15826,17234,9125
15827,17241,9125
15828,17248,9122
15829,17248,9119
15830,17244,9117
15831,17251,9118
15832,17251,9118
15833,17246,9121
15834,17248,9121
15835,17250,9121
15836,17250,9122
15837,17253,9124
15838,17252,9121
15839,17253,9117
15840,17251,9121
15841,17253,9125
15842,17247,9126
15843,17251,9131
15844,17256,9131
15845,17250,9127
15846,17244,9131
15847,17249,9130
15848,17254,9135
15849,17256,9136
15850,17252,9132
15851,17252,9136
15852,17246,9140
15853,17244,9135
15854,17244,9132
15855,17240,9134
15856,17235,9133
15857,17237,9132
15858,17239,9133
15859,17242,9129
15860,17245,9129
15861,17252,9132
15862,17258,9131
15863,17261,9131
15864,17269,9131
15865,17264,9136
15866,17264,9141
15867,17260,9140
15868,17268,9137
15869,17273,9132
15870,17274,9138
15871,17273,9136
15872,17269,9131
15873,17266,9137
15874,17262,9141
15875,17268,9139
15876,17270,9145
15877,17278,9151
15878,17286,9157
15879,17292,9155
15880,17289,9161
15881,17289,9161
15882,17297,9156
15883,17302,9161
15884,17308,9162
15885,17306,9161
15886,17304,9156
15887,17307,9156
15888,17306,9156
15889,17300,9153
15890,17298,9151
15891,17294,9156
15892,17295,9160
15893,17297,9158
15894,17305,9161
15895,17307,9156
15896,17302,9153
15897,17300,9151
15898,17305,9157
15899,17309,9153
15900,17304,9155
15901,17311,9151
15902,17317,9150
15903,17315,9148
15904,17311,9148
15905,17306,9147
15906,17313,9144
15907,17311,9143
15908,17313,9149
15909,17308,9151
15910,17307,9147
15911,17309,9144
15912,17312,9142
15913,17308,9142
15914,17302,9146
15915,17303,9152
15916,17309,9149
15917,17303,9149
15918,17309,9149
15919,17315,9145
15920,17315,9140
15921,17310,9142
15922,17314,9139
15923,17316,9139
15924,17313,9141
15925,17315,9143
15926,17310,9143
15927,17311,9149
15928,17319,9146
15929,17325,9144
15930,17325,9150
15931,17324,9147
15932,17331,9153
15933,17327,9156
15934,17331,9155
15935,17326,9161
15936,17328,9166
15937,17335,9165
15938,17340,9161
15939,17336,9163
15940,17343,9163
15941,17337,9162
15942,17333,9160
15943,17340,9162
15944,17334,9157
15945,17339,9156
15946,17343,9153
15947,17347,9156
15948,17346,9162
15949,17351,9160
15950,17345,9163
15951,17353,9167
15952,17358,9170
15953,17362,9175
15954,17360,9170
15955,17364,9174
15956,17370,9169
15957,17368,9166
15958,17363,9170
15959,17368,9169
15960,17374,9172
15961,17380,9174
15962,17379,9179
15963,17383,9180
15964,17389,9181
15965,17383,9179
15966,17385,9185
15967,17385,9185
15968,17381,9182
15969,17375,9183
15970,17373,9180
15971,17379,9177
15972,17375,9182
15973,17383,9184
15974,17378,9189
15975,17373,9194
15976,17370,9195
15977,17377,9198
15978,17376,9195
15979,17375,9193
15980,17383,9191
15981,17379,9196
15982,17376,9196
15983,17384,9191
15984,17392,9186
15985,17392,9182
15986,17396,9183
15987,17402,9180
15988,17399,9178
15989,17403,9181
15990,17407,9181
15991,17412,9182
15992,17414,9186
15993,17410,9182
15994,17408,9177
15995,17416,9172
15996,17410,9173
15997,17405,9174
15998,17405,9179
15999,17402,9175
16000,17401,9170
16001,17405,9167
16002,17405,9165
16003,17400,9164
16004,17397,9169
16005,17405,9167
16006,17401,9167
16007,17405,9171
16008,17409,9174
16009,17413,9177
16010,17408,9175
16011,17411,9181
16012,17419,9178
16013,17419,9178
16014,17415,9180
16015,17415,9183
16016,17413,9180
16017,17412,9185
16018,17407,9189
16019,17415,9187
16020,17416,9189
16021,17411,9184
16022,17410,9184
16023,17415,9188
16024,17412,9184
16025,17416,9180
16026,17418,9179
16027,17424,9181
16028,17430,9182
16029,17427,9178
16030,17423,9175
16031,17420,9178
16032,17418,9178
16033,17423,9178
16034,17431,9179
16035,17431,9178
16036,17425,9176
16037,17431,9174
16038,17427,9172
16039,17422,9173
16040,17420,9174
16041,17425,9177
16042,17430,9181
16043,17429,9186
16044,17431,9189
16045,17426,9193
16046,17427,9196
16047,17433,9198
16048,17435,9195
16049,17430,9201
16050,17431,9196
16051,17431,9191
16052,17438,9197
16053,17433,9193
16054,17438,9199
16055,17439,9196
16056,17443,9200
16057,17440,9203
16058,17441,9208
16059,17435,9206
16060,17429,9212
16061,17427,9207
16062,17424,9205
16063,17425,9201
16064,17425,9201
16065,17426,9205
16066,17423,9200
16067,17429,9200
16068,17431,9206
16069,17427,9202
16070,17426,9200
16071,17433,9195
16072,17432,9201
16073,17432,9206
16074,17431,9201
16075,17429,9199
16076,17428,9200
16077,17434,9206
16078,17428,9212
16079,17433,9218
16080,17428,9217
16081,17424,9221
16082,17425,9217
16083,17420,9221
16084,17425,9218
16085,17421,9223
16086,17421,9226
16087,17426,9229
16088,17426,9225
16089,17431,9229
16090,17427,9232
16091,17433,9231
16092,17440,9226
16093,17445,9225
16094,17445,9227
16095,17440,9226
16096,17443,9224
16097,17444,9224
16098,17439,9224
16099,17442,9224
16100,17437,9219
16101,17437,9220
16102,17438,9221
16103,17445,9217
16104,17448,9221
16105,17442,9223
16106,17445,9223
16107,17446,9227
16108,17444,9231
16109,17448,9226
16110,17442,9232
16111,17439,9231
16112,17447,9232
16113,17445,9228
16114,17451,9226
16115,17452,9226
16116,17446,9232
16117,17442,9229
16118,17443,9228
16119,17450,9233
16120,17455,9232
16121,17455,9229
16122,17449,9232
16123,17443,9231
16124,17446,9234
16125,17441,9231
16126,17443,9232
16127,17450,9234
16128,17445,9240
16129,17448,9240
16130,17455,9243
16131,17459,9246
16132,17465,9252
16133,17473,9257
16134,17476,9252
16135,17470,9253
16136,17464,9250
16137,17463,9250
16138,17457,9246
16139,17459,9248
16140,17456,9250
16141,17459,9247
16142,17466,9249
16143,17469,9244
16144,17474,9246
16145,17473,9252
16146,17470,9255
16147,17478,9258
16148,17475,9264
16149,17472,9270
16150,17477,9272
16151,17485,9267
16152,17484,9267
16153,17484,9268
16154,17480,9266
16155,17476,9265
16156,17474,9262
16157,17475,9268
16158,17481,9264
16159,17476,9262
16160,17482,9263
16161,17477,9263
16162,17482,9266
16163,17488,9261
16164,17482,9267
16165,17483,9269
16166,17482,9271
16167,17484,9276
16168,17489,9281
16169,17483,9276
16170,17487,9276
16171,17486,9273
16172,17485,9269
16173,17486,9267
16174,17480,9265
16175,17478,9262
16176,17480,9258
16177,17481,9254
16178,17480,9250
16179,17476,9246
16180,17480,9247
16181,17477,9245
16182,17485,9242
16183,17481,9245
16184,17476,9245
16185,17473,9241
16186,17469,9237
16187,17475,9241
16188,17474,9245
16189,17470,9244
16190,17467,9248
16191,17466,9245
16192,17460,9250
16193,17465,9253
16194,17466,9255
16195,17471,9255
16196,17478,9253
16197,17485,9249
16198,17490,9253
16199,17498,9253
16200,17494,9252
16201,17493,9258
16202,17492,9261
16203,17494,9256
16204,17494,9258
16205,17496,9259
16206,17503,9265
16207,17507,9267
16208,17514,9263
16209,17511,9260
16210,17519,9261
16211,17518,9267
16212,17518,9265
16213,17518,9266
16214,17517,9264
16215,17511,9261
16216,17505,9262
16217,17507,9260
16218,17514,9265
16219,17522,9262
16220,17520,9257
16221,17520,9263
16222,17528,9264
16223,17523,9264
16224,17520,9266
16225,17520,9270
16226,17517,9274
16227,17519,9278
16228,17525,9281
16229,17530,9277
16230,17531,9281
16231,17528,9281
16232,17522,9284
16233,17529,9286
16234,17534,9288
16235,17539,9285
16236,17533,9280
16237,17541,9277
16238,17547,9275
16239,17544,9270
16240,17543,9274
16241,17550,9276
16242,17550,9271
16243,17555,9276
16244,17561,9279
16245,17558,9284
16246,17552,9283
16247,17547,9287
16248,17544,9287
16249,17541,9282
16250,17542,9279
16251,17547,9283
16252,17543,9289
16253,17550,9290
16254,17554,9294
16255,17558,9291
16256,17564,9297
16257,17570,9302
16258,17574,9303
16259,17580,9307
16260,17585,9309
16261,17580,9305
16262,17588,9302
16263,17594,9299
16264,17594,9303
16265,17593,9303
16266,17590,9300
16267,17585,9300
16268,17579,9297
16269,17575,9296
16270,17579,9291
16271,17586,9286
16272,17586,9287
16273,17587,9292
16274,17586,9298
16275,17593,9296
16276,17588,9296
16277,17584,9291
16278,17588,9289
16279,17591,9285
16280,17586,9285
16281,17591,9290
16282,17591,9287
16283,17585,9285
16284,17582,9286
16285,17589,9283
16286,17588,9280
16287,17585,9277
16288,17588,9272
16289,17590,9273
16290,17596,9268
16291,17601,9274
16292,17605,9279
16293,17608,9285
16294,17609,9286
16295,17609,9284
16296,17616,9283
16297,17619,9280
16298,17624,9277
16299,17627,9280
16300,17635,9278
16301,17631,9281
16302,17630,9282
16303,17637,9278
16304,17644,9284
16305,17638,9285
16306,17636,9289
16307,17640,9292
16308,17635,9296
16309,17640,9291
16310,17634,9288
16311,17629,9289
16312,17633,9287
16313,17630,9287
16314,17632,9283
16315,17628,9285
16316,17625,9288
16317,17624,9289
16318,17632,9286
16319,17639,9286
16320,17633,9282
16321,17639,9288
16322,17634,9284
16323,17628,9289
16324,17624,9285
16325,17625,9284
16326,17630,9286
16327,17631,9291
16328,17631,9290
16329,17628,9291
16330,17629,9287
16331,17628,9292
16332,17632,9287
16333,17636,9282
16334,17641,9280
16335,17648,9285
16336,17646,9280
16337,17650,9278
16338,17652,9280
16339,17655,9275
16340,17655,9270
16341,17650,9268
16342,17648,9274
16343,17654,9270
16344,17649,9274
16345,17657,9271
16346,17659,9273
